id,campaign_name,campaign_id,day,delivery_status,result_type,results,reach,frequency,cost_per_result,amount_spent_inr,impressions,cpm,link_clicks,cpc_link,ctr_link,clicks_all,ctr_all,cpc_all,in_app_purchases,registrations_completed,in_app_registrations,website_registrations,cost_per_registration_completed,purchases,purchases_conversion_value,in_app_purchases_conversion_value,cost_per_purchase,purchase_roas,app_installs,cost_per_app_install,app_activations,in_app_sessions,website_landing_page_views,instagram_follows
3172,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-07,active,In-app purchases,9.0,67361.0,1.34990573,662.54,5962.86,90931.0,65.57565627,534.0,11.16640449,0.58725847,681.0,0.74891951,8.75603524,9.0,248.0,248.0,,24.04379032,9.0,2484.0,2484.0,662.54,0.41657862,204.0,29.22970588,,,,
3174,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-07,active,,,34342.0,2.10107157,,2091.3,72155.0,28.98343843,373.0,5.60670241,0.51694269,2692.0,3.73085718,0.77685736,32.0,149.0,146.0,3.0,14.03557047,32.0,27970.0,27970.0,65.353125,13.37445608,20.0,104.565,,,,
3173,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-07,active,,,274393.0,1.4196645,,16006.25,389546.0,41.08949906,1271.0,12.59343037,0.32627726,1837.0,0.4715746,8.71325531,11.0,547.0,547.0,,29.261883,11.0,6884.0,6884.0,1455.113636,0.430082,468.0,34.20138889,,,,
3170,Bottom Funnel – Copy,23848934971910317,2026-04-07,active,actions:purchase,6.0,9855.0,1.5514967,61.57833333,369.47,15290.0,24.16415958,55.0,6.71763636,0.35971223,483.0,3.1589274,0.76494824,6.0,42.0,42.0,,8.79690476,6.0,4110.0,4110.0,61.57833333,11.12404255,8.0,46.18375,,,,
3177,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-07,active,In-app purchases,4.0,216429.0,1.37504216,3294.195,13176.78,297599.0,44.2769633,1036.0,12.71889961,0.34811945,2437.0,0.81888716,5.40696758,4.0,280.0,280.0,,47.05992857,4.0,10666.31,10666.31,3294.195,0.80947773,329.0,40.05100304,,,,
3167,Middle Funnel 2(web visit),23848721350610317,2026-04-07,active,actions:complete_registration,9.0,2315.0,1.57451404,16.98888889,152.9,3645.0,41.9478738,19.0,8.04736842,0.521262,32.0,0.87791495,4.778125,,9.0,6.0,3.0,16.98888889,,,,,,2.0,76.45,,,,
3168,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-07,active,actions:complete_registration,35.0,14968.0,1.25835115,8.89485714,311.32,18835.0,16.52880276,75.0,4.15093333,0.39819485,436.0,2.31483939,0.7140367,,35.0,30.0,5.0,8.89485714,,,,,,4.0,77.83,,,,
3169,NF App Conversions,23848933924920317,2026-04-07,active,In-app purchases,4.0,4359.0,1.83941271,236.1025,944.41,8018.0,117.786231,399.0,2.36694236,4.97630332,447.0,5.57495635,2.11277405,4.0,58.0,58.0,,16.28293103,5.0,6234.0,3234.0,188.882,6.60094662,5.0,188.882,,,,
3166,New App IOS KSA promotion campaign,120212785502620318,2026-04-07,active,,,14923.0,1.29786236,,3070.65,19368.0,158.5424411,206.0,14.90606796,1.06361008,279.0,1.44052045,11.00591398,,29.0,29.0,,105.8844828,,,,,,40.0,76.76625,,,,
3180,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-07,active,,,18365.0,1.66724748,,2943.47,30619.0,96.13214017,145.0,20.2997931,0.47356217,167.0,0.54541298,17.62556886,,57.0,57.0,,51.63982456,,,,,,43.0,68.4527907,,,,
3179,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-07,active,,,525713.0,1.01849488,,958.3,535436.0,1.78975639,98.0,9.77857143,0.01830284,296.0,0.05528205,3.2375,,,,,,,,,,,1.0,958.3,,,,
3178,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-07,active,In-app purchases,1.0,13132.0,1.4986293,2152.41,2152.41,19680.0,109.3704268,102.0,21.10205882,0.51829268,118.0,0.5995935,18.24076271,1.0,54.0,54.0,,39.85944444,1.0,2117.13,2117.13,2152.41,0.98360907,37.0,58.17324324,,,,
3176,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-07,active,In-app purchases,3.0,7115.0,1.4417428,511.1033333,1533.31,10258.0,149.4745564,75.0,20.44413333,0.73113667,92.0,0.89686099,16.66641304,3.0,51.0,51.0,,30.06490196,3.0,13066.0,13066.0,511.1033333,8.52143402,41.0,37.39780488,,,,
3157,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-08,active,In-app purchases,2.0,23068.0,1.35178602,1239.755,2479.51,31183.0,79.51479973,178.0,13.92983146,0.57082385,212.0,0.67985761,11.69580189,2.0,116.0,116.0,,21.37508621,2.0,13101.43,13101.43,1239.755,5.28387867,87.0,28.50011494,,,,
3161,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-08,active,In-app purchases,41.0,653345.0,1.43586007,856.1926829,35103.9,938112.0,37.4197324,3000.0,11.7013,0.31979124,3966.0,0.42276402,8.85121029,41.0,1315.0,1315.0,,26.69498099,41.0,13060.0,13060.0,856.1926829,0.37203843,1188.0,29.54873737,,,,
3152,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-08,active,In-app purchases,12.0,60321.0,1.4210474,553.9608333,6647.53,85719.0,77.5502514,573.0,11.601274,0.66846323,655.0,0.76412464,10.14890076,12.0,177.0,177.0,,37.55666667,12.0,17172.0,17172.0,553.9608333,2.58321512,181.0,36.72668508,,,,
3160,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-08,active,,,32699.0,2.08116456,,1948.93,68052.0,28.63883501,375.0,5.19714667,0.5510492,2126.0,3.12408158,0.91671214,51.0,86.0,81.0,5.0,22.66197674,51.0,32626.0,32626.0,38.21431373,16.74046785,23.0,84.73608696,,,,
3158,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-08,active,,,263106.0,1.33808427,,15475.85,352058.0,43.95823984,1390.0,11.13370504,0.39482131,1862.0,0.52889013,8.31141246,15.0,508.0,508.0,,30.46427165,15.0,14589.0,14589.0,1031.723333,0.94269459,478.0,32.37625523,,,,
3156,Bottom Funnel – Copy,23848934971910317,2026-04-08,active,actions:purchase,9.0,8582.0,1.46364484,36.43777778,327.94,12561.0,26.10779397,39.0,8.40871795,0.31048483,357.0,2.8421304,0.91859944,9.0,11.0,11.0,,29.81272727,9.0,4052.0,4052.0,36.43777778,12.35591877,2.0,163.97,,,,
3163,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-08,active,In-app purchases,1.0,192742.0,1.32666985,11990.58,11990.58,255705.0,46.8922391,1067.0,11.23765698,0.41727772,2319.0,0.90690444,5.17058215,1.0,255.0,255.0,,47.02188235,1.0,4383.15,4383.15,11990.58,0.36554946,294.0,40.78428571,,,,
3153,Middle Funnel 2(web visit),23848721350610317,2026-04-08,active,actions:complete_registration,5.0,2010.0,1.46766169,29.758,148.79,2950.0,50.43728814,18.0,8.26611111,0.61016949,28.0,0.94915254,5.31392857,,5.0,4.0,1.0,29.758,,,,,,2.0,74.395,,,,
3154,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-08,active,actions:complete_registration,44.0,14591.0,1.2213008,7.49022727,329.57,17820.0,18.49438833,91.0,3.62164835,0.51066218,457.0,2.56453423,0.72115974,1.0,44.0,37.0,7.0,7.49022727,1.0,268.0,268.0,329.57,0.81318081,12.0,27.46416667,,,,
3155,NF App Conversions,23848933924920317,2026-04-08,active,In-app purchases,11.0,4960.0,1.74435484,87.48090909,962.29,8652.0,111.2216829,466.0,2.065,5.38603791,522.0,6.0332871,1.84346743,11.0,39.0,39.0,,24.67410256,11.0,13291.0,13291.0,87.48090909,13.81184466,5.0,192.458,,,,
3159,New App IOS KSA promotion campaign,120212785502620318,2026-04-08,active,,,15957.0,1.2226609,,2852.07,19510.0,146.1850333,235.0,12.13646809,1.20451051,283.0,1.45053819,10.07798587,,24.0,24.0,,118.83625,,,,,,30.0,95.069,,,,
3151,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-08,active,,,20721.0,1.52733941,,2986.28,31648.0,94.35920121,137.0,21.79766423,0.43288675,154.0,0.48660263,19.39142857,,71.0,71.0,,42.06028169,,,,,,55.0,54.296,,,,
3165,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-08,active,,,560208.0,1.0,,1007.78,560208.0,1.79893897,132.0,7.63469697,0.02356268,342.0,0.06104875,2.94672515,1.0,3.0,3.0,,335.9266667,1.0,1972.0,1972.0,1007.78,1.95677628,2.0,503.89,,,,
3164,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-08,active,,,14122.0,1.48449228,,2161.21,20964.0,103.0914902,133.0,16.24969925,0.63442091,145.0,0.6916619,14.90489655,,67.0,67.0,,32.25686567,,,,,,48.0,45.02520833,,,,
3162,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-08,active,In-app purchases,3.0,6664.0,1.43952581,534.7933333,1604.38,9593.0,167.2448661,82.0,19.56560976,0.85478995,106.0,1.10497238,15.13566038,3.0,61.0,61.0,,26.30131148,3.0,6096.7,6096.7,534.7933333,3.8000349,52.0,30.85346154,,,,
3606,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-09,active,,87.0,21903.0,1.427476,28.007126436781608,2436.62,31266.0,77.931939,200.0,12.1831,0.639672,200.0,,,2.0,108.0,108.0,,22.561296,2.0,8612.81,8612.81,1218.31,3.534736643383047,87.0,28.007126,,,,
3610,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-09,active,,1206.0,709438.0,1.499808,31.1830679933665,37606.78,1064021.0,35.34402,4297.0,8.751869,0.403845,4297.0,,,38.0,1216.0,1216.0,1.0,30.901216,38.0,21168.0,21168.0,989.652105,0.5628772258619323,1206.0,31.183068,,,,
3607,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-09,active,,175.0,64126.0,1.329492,35.26571428571429,6171.5,85255.0,72.388716,626.0,9.858626,0.734268,626.0,,,17.0,204.0,204.0,,30.252451,17.0,18977.0,18977.0,363.029412,3.074941262253909,175.0,35.265714,,,,
3609,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-09,active,,15.0,27608.0,2.191901,128.06066666666666,1920.91,60514.0,31.743233,1600.0,1.200569,2.644016,1600.0,,,31.0,86.0,86.0,2.0,21.828523,31.0,41581.0,41581.0,61.964839,21.646511288920355,15.0,128.060667,,,,
3605,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-09,active,,445.0,299895.0,1.350816,35.795977528089885,15929.21,405103.0,39.321382,1864.0,8.545714,0.46013,1864.0,,,8.0,470.0,470.0,,33.891936,8.0,5497.0,5497.0,1991.15125,0.3450893044915599,445.0,35.795978,,,,
3604,Bottom Funnel – Copy,23848934971910317,2026-04-09,active,,3.0,9357.0,1.481885,131.74333333333334,395.23,13866.0,28.503534,307.0,1.287394,2.214049,307.0,,,7.0,16.0,16.0,,24.701875,7.0,4806.0,4806.0,56.461429,12.160008096551374,3.0,131.743333,,,,
3612,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-09,active,,368.0,238818.0,1.293152,36.02206521739131,13256.12,308828.0,42.923958,2430.0,5.455193,0.786846,2430.0,,,,320.0,320.0,1.0,41.296324,,,,,,368.0,36.022065,,,,
3601,Middle Funnel 2(web visit),23848721350610317,2026-04-09,active,,2.0,2467.0,1.453993,75.675,151.35,3587.0,42.194034,53.0,2.85566,1.477558,53.0,,,1.0,2.0,2.0,2.0,37.8375,1.0,199.0,199.0,151.35,1.3148331681532872,2.0,75.675,,,,
3602,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-09,active,,15.0,15452.0,1.219389,25.346666666666668,380.2,18842.0,20.178325,508.0,0.748425,2.696104,508.0,,,3.0,37.0,37.0,9.0,8.265217,3.0,823.0,823.0,126.733333,2.1646501841136243,15.0,25.346667,,,,
3603,NF App Conversions,23848933924920317,2026-04-09,active,,4.0,5785.0,1.768194,271.795,1087.18,10229.0,106.284094,461.0,2.358308,4.506794,461.0,,,9.0,28.0,28.0,,38.827857,9.0,11303.0,11303.0,120.797778,10.39662245442337,4.0,271.795,,,,
3608,New App IOS KSA promotion campaign,120212785502620318,2026-04-09,active,,48.0,17779.0,1.278812,64.35729166666667,3089.15,22736.0,135.870426,255.0,12.114314,1.121569,255.0,,,,34.0,34.0,,90.857353,,,,,,48.0,64.357292,,,,
3615,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-09,active,,44.0,18508.0,1.600767,68.46704545454546,3012.55,29627.0,101.682587,147.0,20.493537,0.496169,147.0,,,1.0,49.0,49.0,,61.480612,1.0,4109.64,4109.64,3012.55,1.3641732087434233,44.0,68.467045,,,,
3614,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-09,active,,2.0,515014.0,1.020832,488.62,977.24,525743.0,1.858779,305.0,3.204066,0.058013,305.0,,,,2.0,2.0,,488.62,,,,,,2.0,488.62,,,,
3613,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-09,active,,31.0,13752.0,1.509962,68.6641935483871,2128.59,20765.0,102.508548,115.0,18.509478,0.553817,115.0,,,,28.0,28.0,,76.021071,,,,,,31.0,68.664194,,,,
3611,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-09,active,,44.0,6667.0,1.40903,36.07431818181818,1587.27,9394.0,168.966362,93.0,17.067419,0.989994,93.0,,,,60.0,60.0,,26.4545,,,,,,44.0,36.074318,,,,
3621,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-10,active,,62.0,17605.0,1.471003,37.4608064516129,2322.57,25897.0,89.684906,178.0,13.048146,0.687338,178.0,,,,83.0,83.0,,27.982771,,,,,,62.0,37.460806,,,,
3625,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-10,active,,1127.0,650071.0,1.468755,30.46358473824312,34332.46,954795.0,35.957939,4009.0,8.563846,0.419881,4009.0,,,29.0,1224.0,1224.0,,28.049395,29.0,14265.0,14265.0,1183.877931,0.4154960058207306,1127.0,30.463585,,,,
3622,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-10,active,,170.0,58706.0,1.366436,33.060529411764705,5620.29,80218.0,70.062704,560.0,10.036232,0.698098,560.0,,,13.0,197.0,197.0,1.0,28.385303,13.0,5437.0,5437.0,432.33,0.9673878038321866,170.0,33.060529,,,,
3624,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-10,active,,20.0,24630.0,2.225213,82.1625,1643.25,54807.0,29.982484,1218.0,1.349138,2.222344,1218.0,,,36.0,75.0,75.0,,21.91,36.0,21634.0,21634.0,45.645833,13.165373497641868,20.0,82.1625,,,,
3620,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-10,active,,421.0,255410.0,1.336823,33.43855106888361,14077.63,341438.0,41.230414,1780.0,7.908781,0.521325,1780.0,,,10.0,439.0,439.0,1.0,31.994614,10.0,6124.0,6124.0,1407.763,0.43501640546029413,421.0,33.438551,,,,
3619,Bottom Funnel – Copy,23848934971910317,2026-04-10,active,,5.0,9484.0,1.430936,77.92,389.6,13571.0,28.708275,390.0,0.998974,2.873775,390.0,,,13.0,22.0,22.0,1.0,16.93913,13.0,3712.0,3712.0,29.969231,9.527720739219712,5.0,77.92,,,,
3627,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-10,active,,333.0,238840.0,1.314533,36.197897897897896,12053.9,313963.0,38.392741,2218.0,5.434581,0.706453,2218.0,,,,298.0,298.0,,40.449329,,,,,,333.0,36.197898,,,,
3616,Middle Funnel 2(web visit),23848721350610317,2026-04-10,active,,2.0,2451.0,1.411261,80.1,160.2,3459.0,46.313964,68.0,2.355882,1.965886,68.0,,,,3.0,3.0,2.0,32.04,,,,,,2.0,80.1,,,,
3617,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-10,active,,11.0,13193.0,1.224513,29.29181818181818,322.21,16155.0,19.944909,476.0,0.676912,2.946456,476.0,,,,23.0,23.0,9.0,10.069063,,,,,,11.0,29.291818,,,,
3618,NF App Conversions,23848933924920317,2026-04-10,active,,3.0,5910.0,1.797124,350.01,1050.03,10621.0,98.863572,524.0,2.003874,4.933622,524.0,,,10.0,41.0,41.0,,25.610488,10.0,6058.0,6058.0,105.003,5.769358970696075,3.0,350.01,,,,
3623,New App IOS KSA promotion campaign,120212785502620318,2026-04-10,active,,36.0,18863.0,1.2489,89.20722222222223,3211.46,23558.0,136.321419,238.0,13.493529,1.010273,238.0,,,,29.0,29.0,,110.74,,,,,,36.0,89.207222,,,,
3630,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-10,active,,45.0,18555.0,1.638534,65.14444444444445,2931.5,30403.0,96.421406,147.0,19.942177,0.483505,147.0,,,,57.0,57.0,,51.429825,,,,,,45.0,65.144444,,,,
3629,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-10,active,,1.0,507842.0,1.023551,991.87,991.87,519802.0,1.908169,312.0,3.179071,0.060023,312.0,,,,2.0,2.0,,495.935,,,,,,1.0,991.87,,,,
3628,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-10,active,,49.0,12217.0,1.565442,43.85795918367347,2149.04,19125.0,112.368105,115.0,18.687304,0.601307,115.0,,,1.0,64.0,64.0,,33.57875,1.0,1962.21,1962.21,2149.04,0.9130635074265719,49.0,43.857959,,,,
3626,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-10,active,,44.0,5783.0,1.461006,36.93363636363636,1625.08,8449.0,192.339922,100.0,16.2508,1.183572,100.0,,,,63.0,63.0,,25.794921,,,,,,44.0,36.933636,,,,
3636,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-11,active,,77.0,20907.0,1.412398,32.717532467532465,2519.25,29529.0,85.314437,227.0,11.098018,0.768736,227.0,,,2.0,105.0,105.0,,23.992857,2.0,7142.04,7142.04,1259.625,2.834986603155701,77.0,32.717532,,,,
3640,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-11,active,,1180.0,721468.0,1.411349,33.185101694915254,39158.42,1018243.0,38.456852,4584.0,8.542413,0.450187,4584.0,,,24.0,1263.0,1263.0,1.0,30.979763,24.0,22721.0,22721.0,1631.600833,0.5802328081674388,1180.0,33.185102,,,,
3637,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-11,active,,191.0,61351.0,1.307966,29.53848167539267,5641.85,80245.0,70.307807,559.0,10.092755,0.696617,559.0,,,5.0,226.0,226.0,1.0,24.853965,5.0,3597.0,3597.0,1128.37,0.6375568297632869,191.0,29.538482,,,,
3639,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-11,active,,23.0,27557.0,2.285554,85.84565217391305,1974.45,62983.0,31.348935,1258.0,1.569515,1.997364,1258.0,,,47.0,96.0,96.0,2.0,20.147449,47.0,47981.0,47981.0,42.009574,24.300944566841398,23.0,85.845652,,,,
3635,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-11,active,,485.0,309967.0,1.310075,34.61550515463917,16788.52,406080.0,41.342888,2090.0,8.032785,0.514677,2090.0,,,14.0,482.0,482.0,1.0,34.758841,14.0,12408.0,12408.0,1199.18,0.739076464155268,485.0,34.615505,,,,
3634,Bottom Funnel – Copy,23848934971910317,2026-04-11,active,,4.0,10403.0,1.44814,113.4925,453.97,15065.0,30.134086,367.0,1.236975,2.43611,367.0,,,5.0,18.0,18.0,,25.220556,5.0,2639.0,2639.0,90.794,5.813159459876203,4.0,113.4925,,,,
3642,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-04-11,active,,369.0,252857.0,1.296045,35.858455284552846,13231.77,327714.0,40.375968,2315.0,5.715667,0.706409,2315.0,,,,325.0,325.0,1.0,40.588252,,,,,,369.0,35.858455,,,,
3631,Middle Funnel 2(web visit),23848721350610317,2026-04-11,active,,1.0,2086.0,1.365292,136.44,136.44,2848.0,47.907303,30.0,4.548,1.053371,30.0,,,,2.0,2.0,1.0,45.48,,,,,,1.0,136.44,,,,
3632,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-04-11,active,,2.0,13207.0,1.165443,177.59,355.18,15392.0,23.075624,536.0,0.662649,3.482328,536.0,,,1.0,22.0,22.0,7.0,12.247586,1.0,319.0,319.0,355.18,0.8981361563151078,2.0,177.59,,,,
3633,NF App Conversions,23848933924920317,2026-04-11,active,,8.0,4939.0,1.760478,117.34875,938.79,8695.0,107.968948,405.0,2.318,4.657849,405.0,,,12.0,35.0,35.0,,26.822571,12.0,14711.0,14711.0,78.2325,15.67017117779269,8.0,117.34875,,,,
3638,New App IOS KSA promotion campaign,120212785502620318,2026-04-11,active,,51.0,17255.0,1.256969,67.07117647058824,3420.63,21689.0,157.712665,254.0,13.467047,1.171101,254.0,,,,49.0,49.0,,69.808776,,,,,,51.0,67.071176,,,,
3645,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-04-11,active,,42.0,17540.0,1.598689,70.1797619047619,2947.55,28041.0,105.115723,161.0,18.307764,0.574159,161.0,,,2.0,49.0,49.0,,60.154082,2.0,624.0,624.0,1473.775,0.21170124340554017,42.0,70.179762,,,,
3644,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-04-11,active,,3.0,483204.0,1.036094,332.5,997.5,500645.0,1.99243,310.0,3.217742,0.06192,310.0,,,,1.0,1.0,1.0,498.75,,,,,,3.0,332.5,,,,
3643,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-04-11,active,,40.0,11763.0,1.530052,57.045500000000004,2281.82,17998.0,126.781865,113.0,20.193097,0.627848,113.0,,,,53.0,53.0,,43.053208,,,,,,40.0,57.0455,,,,
3641,UAE App promotion Campaign 26 June 25,120225757421370318,2026-04-11,active,,35.0,5904.0,1.381606,49.16428571428571,1720.75,8157.0,210.953782,83.0,20.731928,1.017531,83.0,,,1.0,39.0,39.0,,44.121795,1.0,1565.56,1565.56,1720.75,0.9098125817230859,35.0,49.164286,,,,
3651,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-12,active,,80.0,19657.0,1.506334,33.20725,2656.58,29610.0,89.719014,210.0,12.650381,0.70922,210.0,,,2.0,110.0,110.0,,24.150727,2.0,11540.95,11540.95,1328.29,4.344288521331938,80.0,33.20725,,,,
3655,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-12,active,,1106.0,606169.0,1.494242,33.57110307414105,37129.64,905763.0,40.992666,3803.0,9.76325,0.419867,3803.0,,,28.0,1156.0,1156.0,3.0,32.035928,28.0,9718.0,9718.0,1326.058571,0.26173159772085053,1106.0,33.571103,,,,
3652,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-12,active,,171.0,57281.0,1.426878,35.095263157894735,6001.29,81733.0,73.425544,510.0,11.767235,0.623983,510.0,,,11.0,193.0,193.0,,31.094767,11.0,10648.0,10648.0,545.571818,1.7742851953496666,171.0,35.095263,,,,
3654,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-12,active,,22.0,26287.0,2.510366,102.49818181818182,2254.96,65990.0,34.171238,1529.0,1.474794,2.317018,1529.0,,,30.0,92.0,92.0,3.0,23.736421,30.0,28261.0,28261.0,75.165333,12.532816546634974,22.0,102.498182,,,,
3650,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-04-12,active,,479.0,250161.0,1.44124,34.60782881002088,16577.15,360542.0,45.978416,1823.0,9.093335,0.505628,1823.0,,,14.0,509.0,509.0,,32.568075,14.0,4866.0,4866.0,1184.082143,0.2935365849980244,479.0,34.607829,,,,
